Rule_Names,Risk_Label,Log_Category
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
ModJK_Error_State,LtoM,Error/Crash Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
Child_Process_Found,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
WorkerEnv_Initialization,LtoM,General System Logs
